file_id,scope_origin,source_path,logical_document_id,title,batch,domain,classification,owner,revision,canonical_status,authority_resolution,review_status,internal_profile_source,derived_internal_review_tier,public_profile_source,derived_external_presentation_tier,visual_qa_status,github_handling,release_state,control_note
ZIP-0406,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/05_TAG_REVIEW/validation_targets/RF_Performance.docx,,RF_Performance,BATCH 8,TAG,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,A.2R1,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0407,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/05_TAG_REVIEW/validation_targets/Thermal.docx,,Thermal,BATCH 8,TAG,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,A.2R1,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0408,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/05_TAG_REVIEW/validation_targets/WearQuality_Protocol.docx,,WearQuality_Protocol,BATCH 8,TAG,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,A.2R1,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0409,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/06_MOKO_REQUESTS/MOKO_REQUESTS_AND_CHANGE_REGISTER.docx,SUP-MOKO-007,MOKO_REQUESTS_AND_CHANGE_REGISTER,BATCH 8,MOKO,PARTNER,Founder — EMOPET / Supplier Governance,1.0,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0410,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/06_MOKO_REQUESTS/SUP-MOKO-003_EMOPET_MAT_Phase0_Engineering_RFQ.docx,SUP-MOKO-003,SUP-MOKO-003_EMOPET_MAT_Phase0_Engineering_RFQ,BATCH 8,MAT,PARTNER,Founder — EMOPET / Supplier Governance,0.6,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0411,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/06_MOKO_REQUESTS/SUP-MOKO-008_Gerber_Position_And_Delivery_Plan.docx,SUP-MOKO-008,SUP-MOKO-008_Gerber_Position_And_Delivery_Plan,BATCH 8,MOKO,PARTNER,Founder — EMOPET / Supplier Governance,1.0,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0412,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/06_MOKO_REQUESTS/SUP-MOKO-009_Request_O_HighZ_Process_Capability.docx,SUP-MOKO-009,SUP-MOKO-009_Request_O_HighZ_Process_Capability,BATCH 8,MOKO,PARTNER,Founder — EMOPET / Supplier Governance,1.0,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0413,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/06_MOKO_REQUESTS/SUP-MOKO-010_TAG_MAT_Quotation_Basis.docx,SUP-MOKO-010,SUP-MOKO-010_TAG_MAT_Quotation_Basis,BATCH 8,TAG,PARTNER,Founder — EMOPET / Supplier Governance,1.0,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0414,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/07_DISCLOSURE_AND_CHANGE_REGISTER/DISCLOSURE_REGISTER.docx,SUP-MOKO-008,DISCLOSURE_REGISTER,BATCH 8,MOKO,PARTNER,Founder — EMOPET / Supplier Governance,1.1,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0415,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/EXTRACTED_PACKAGE/EMOPET_MOKO_ENGINEERING_REVIEW_PACKAGE_v1.4/08_QA_AND_MANIFEST/MANIFEST_SHA256_r1.4.csv,,MANIFEST_SHA256_r1.4,BATCH 8,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR LINEAGE / EXACT r1.6 CONTENT GOVERNS CURRENT CANDIDATE,IMMUTABLE r1.4 SOURCE REFERENCE / SUPERSEDED FOR CURRENT CONTENT,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0416,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/CURRENT_r1.4/SUP-MOKO-004_EMOPET_Engineering_Review_Package_2026-08_r1.4.zip,SUP-MOKO-004-r1.4,SUP-MOKO-004_EMOPET_Engineering_Review_Package_2026-08_r1.4,BATCH 8,MOKO,PARTNER CONFIDENTIAL / HISTORICAL,Founder — EMOPET / Supplier Governance,r1.4,PRESERVE ARCHIVE BYTE-FOR-BYTE / r1.6 IS CURRENT CANDIDATE,HISTORICAL / SOURCE REFERENCE ONLY,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0417,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/HISTORICAL_RELEASE_ARCHIVES/SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.2.zip,,SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.2,BATCH 8,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE ARCHIVE BYTE-FOR-BYTE / r1.6 IS CURRENT CANDIDATE,HISTORICAL / SOURCE REFERENCE ONLY,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0418,IMMUTABLE_SOURCE_ZIP_MEMBER,03_PARTNER_RELEASES/MOKO/HISTORICAL_RELEASE_ARCHIVES/SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.3.zip,,SUP-MOKO-004_EMOPET_Phase0_MOKO_Package_2026-08_r1.3,BATCH 8,MOKO,PARTNER CONFIDENTIAL HANDLING — SOURCE CLASSIFICATION NOT STATED,Founder — EMOPET / Supplier Governance,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE ARCHIVE BYTE-FOR-BYTE / r1.6 IS CURRENT CANDIDATE,HISTORICAL / SOURCE REFERENCE ONLY,RECONCILED 2026-08-28 — BATCH 8 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0419,IMMUTABLE_SOURCE_ZIP_MEMBER,04_RESEARCH_AND_EVIDENCE/DEEP_RESEARCH/EMOPET_GLOBAL_DOCUMENTATION_DEEP_RESEARCH_2026-08-25.md,RESEARCH-B3-001,EMOPET_GLOBAL_DOCUMENTATION_DEEP_RESEARCH_2026-08-25,BATCH 3,SCIENCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION FIELD INVALID,Science / Evidence Review — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION FIELD INVALID / NOT VERIFIED,HISTORICAL RESEARCH SNAPSHOT / NON-CANONICAL,RESOLVED AT DOCUMENT LEVEL — VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE / SOURCE PRESERVED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0420,IMMUTABLE_SOURCE_ZIP_MEMBER,04_RESEARCH_AND_EVIDENCE/DEEP_RESEARCH/EMOPET_GLOBAL_DOCUMENTATION_DEEP_RESEARCH_RAW.json,RESEARCH-B3-001-RAW,EMOPET_GLOBAL_DOCUMENTATION_DEEP_RESEARCH_RAW,BATCH 3,SCIENCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Science / Evidence Review — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,RAW JSON PROVENANCE / NOT CLAIM AUTHORITY,RESOLVED AT DOCUMENT LEVEL — VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE / SOURCE PRESERVED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0421,IMMUTABLE_SOURCE_ZIP_MEMBER,04_RESEARCH_AND_EVIDENCE/PRODUCT_OBSERVATION/OBS-006_EMOPET_Competitor_Owner_Evidence_Review_DRAFT.md,OBS-006,OBS-006_EMOPET_Competitor_Owner_Evidence_Review_DRAFT,BATCH 1,PRODUCT_OBSERVATION,INTERNAL DRAFT,Product Research,DRAFT / 2026-08-25,DRAFT EVIDENCE REVIEW — NOT SCIENTIFIC VALIDATION,RESOLVED — DRAFT / SOURCE LIMITATIONS PRESERVED,BATCH 1 DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED; CLAIM EVIDENCE PARTIAL,INCLUDE — CONTROLLED SOURCE / RECONCILIATION RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0422,IMMUTABLE_SOURCE_ZIP_MEMBER,05_WORK_HANDOFF/EMOPET_CLAUDE_COWORK_MASTER_PROMPT.md,,EMOPET_CLAUDE_COWORK_MASTER_PROMPT,BATCH 9,GOVERNANCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION FIELD INVALID,Document Control / Engineering,SOURCE REVISION FIELD INVALID / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0423,IMMUTABLE_SOURCE_ZIP_MEMBER,05_WORK_HANDOFF/EMOPET_WORK_DRIVE_PLUGIN_ORCHESTRATION_2026-08-25.md,,EMOPET_WORK_DRIVE_PLUGIN_ORCHESTRATION_2026-08-25,BATCH 9,GOVERNANCE,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Document Control / Engineering,SOURCE REVISION NOT STATED / NOT VERIFIED,PRESERVE FOR TRACEABILITY / NOT CURRENT RELEASE OR IMPLEMENTATION PROOF,HISTORICAL OR SUPPORTING CONTEXT / CURRENT AUTHORITIES GOVERN,RECONCILED 2026-08-28 — BATCH 9 / NOT RELEASED,INCLUDE WITH CONTROL NOTES,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXCLUDE,EXCLUDED_FROM_PUBLIC_PROFILE,STATIC QA ONLY / PRIOR QA REUSED WHERE APPLICABLE / NOT FINAL PUBLICATION EVIDENCE,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0424,IMMUTABLE_SOURCE_ZIP_MEMBER,06_BRAND_AUTHORITY_SOURCES/EMOPET_Charte_Graphique_v2.html,BRAND-SOURCE-v2.0,EMOPET_Charte_Graphique_v2,BATCH 0,BRAND,INTERNAL CONTROLLED / MAY GOVERN APPROVED PARTNER RELEASES,Founder — EMOPET (via BRAND-AUTHORITY-001),2.0,CONTROLLED VISUAL AUTHORITY SOURCE,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0425,IMMUTABLE_SOURCE_ZIP_MEMBER,06_BRAND_AUTHORITY_SOURCES/Typographie_et_Couleur_FR.docx,BRAND-LEGACY-TYPOGRAPHY-COLOR,Typographie_et_Couleur_FR,BATCH 0,BRAND,HISTORICAL / LEGACY BRAND MATERIAL,Brand / Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,LEGACY — REVISION NOT STATED,HISTORICAL / SUPERSEDED AS CURRENT VISUAL AUTHORITY,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0426,IMMUTABLE_SOURCE_ZIP_MEMBER,06_BRAND_AUTHORITY_SOURCES/VISUAL_AUTHORITY_RECONCILIATION_OPEN_2026-08-25.md,OPEN-DOC-001,VISUAL_AUTHORITY_RECONCILIATION_OPEN_2026-08-25,BATCH 0,GOV,INTERNAL CONTROLLED HISTORY,Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN-DOC-004,2026-08-25,HISTORICAL CLOSED CONFLICT RECORD,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0427,IMMUTABLE_SOURCE_ZIP_MEMBER,99_RELEASE_CONTROL/BUILD_NOTES.md,RELEASE-CONTROL-BUILD-NOTES-2026-08-25,BUILD_NOTES,BATCH 0,GOV,INTERNAL RELEASE-CONTROL EVIDENCE,Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN-DOC-004,2026-08-25,HISTORICAL SOURCE-RELEASE BUILD RECORD,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0428,IMMUTABLE_SOURCE_ZIP_MEMBER,99_RELEASE_CONTROL/GLOBAL_MANIFEST.csv,RELEASE-CONTROL-GLOBAL-MANIFEST-2026-08-25,GLOBAL_MANIFEST,BATCH 0,GOV,INTERNAL RELEASE-CONTROL EVIDENCE,Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN-DOC-004,2026-08-25,SOURCE MANIFEST — CONTENT VERIFIED; OWN RECORDED CHECKSUM ANOMALY,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0429,IMMUTABLE_SOURCE_ZIP_MEMBER,99_RELEASE_CONTROL/SHA256SUMS.txt,RELEASE-CONTROL-SHA256SUMS-2026-08-25,SHA256SUMS,BATCH 0,GOV,INTERNAL RELEASE-CONTROL EVIDENCE,Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN-DOC-004,2026-08-25,KNOWN SOURCE-RELEASE ANOMALY — SOURCE IMMUTABLE,RESOLVED AT DOCUMENT LEVEL,DOCUMENT-LEVEL AUTHORITY / REVISION / OWNER / CLASSIFICATION / PROFILE RECONCILED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
